0.9151 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
86.9010 	DATA 	Mouse:  Left button up, pos=(1231,524)
87.7659 	EXP 	targImage: autoDraw = True
88.3830 	DATA 	Mouse: Left button down, pos=(963,492)
88.3853 	EXP 	New trial (rep=0, index=3): OrderedDict([('isi', 1), ('xPos', -0.125), ('corrAns', 'v')])
88.3993 	EXP 	pos1: autoDraw = False
88.3993 	EXP 	pos2: autoDraw = False
88.3993 	EXP 	pos3: autoDraw = False
88.3993 	EXP 	pos4: autoDraw = False
88.3993 	EXP 	targImage: autoDraw = False
88.3993 	EXP 	pos1: pos = array([-0.375,  0.   ])
88.3993 	EXP 	pos2: pos = array([-0.125,  0.   ])
88.3993 	EXP 	pos3: pos = array([0.125, 0.   ])
88.3993 	EXP 	pos4: pos = array([0.375, 0.   ])
88.3993 	EXP 	targImage: pos = array([-0.125,  0.   ])
88.3993 	EXP 	pos1: autoDraw = True
88.3993 	EXP 	pos2: autoDraw = True
88.3993 	EXP 	pos3: autoDraw = True
88.3993 	EXP 	pos4: autoDraw = True
88.5189 	DATA 	Mouse:  Left button up, pos=(963,492)
89.3831 	EXP 	targImage: autoDraw = True
90.0346 	DATA 	Mouse: Left button down, pos=(755,499)
90.0383 	EXP 	New trial (rep=0, index=4): OrderedDict([('isi', 1), ('xPos', -0.375), ('corrAns', 'c')])
90.0491 	EXP 	pos1: autoDraw = False
90.0491 	EXP 	pos2: autoDraw = False
90.0491 	EXP 	pos3: autoDraw = False
90.0491 	EXP 	pos4: autoDraw = False
90.0491 	EXP 	targImage: autoDraw = False
90.0491 	EXP 	pos1: pos = array([-0.375,  0.   ])
90.0491 	EXP 	pos2: pos = array([-0.125,  0.   ])
90.0491 	EXP 	pos3: pos = array([0.125, 0.   ])
90.0491 	EXP 	pos4: pos = array([0.375, 0.   ])
90.0491 	EXP 	targImage: pos = array([-0.375,  0.   ])
90.0491 	EXP 	pos1: autoDraw = True
90.0491 	EXP 	pos2: autoDraw = True
90.0491 	EXP 	pos3: autoDraw = True
90.0491 	EXP 	pos4: autoDraw = True
90.1354 	DATA 	Mouse:  Left button up, pos=(754,499)
91.0331 	EXP 	targImage: autoDraw = True
91.3019 	DATA 	Mouse: Left button down, pos=(510,514)
91.3051 	EXP 	New trial (rep=0, index=5): OrderedDict([('isi', 1), ('xPos', -0.125), ('corrAns', 'v')])
91.3163 	EXP 	pos1: autoDraw = False
91.3163 	EXP 	pos2: autoDraw = False
91.3163 	EXP 	pos3: autoDraw = False
91.3163 	EXP 	pos4: autoDraw = False
91.3163 	EXP 	targImage: autoDraw = False
91.3163 	EXP 	pos1: pos = array([-0.375,  0.   ])
91.3163 	EXP 	pos2: pos = array([-0.125,  0.   ])
91.3163 	EXP 	pos3: pos = array([0.125, 0.   ])
91.3163 	EXP 	pos4: pos = array([0.375, 0.   ])
91.3163 	EXP 	targImage: pos = array([-0.125,  0.   ])
91.3163 	EXP 	pos1: autoDraw = True
91.3163 	EXP 	pos2: autoDraw = True
91.3163 	EXP 	pos3: autoDraw = True
91.3163 	EXP 	pos4: autoDraw = True
91.4182 	DATA 	Mouse:  Left button up, pos=(510,514)
92.2998 	EXP 	targImage: autoDraw = True
92.7171 	DATA 	Mouse: Left button down, pos=(780,537)
92.7200 	EXP 	New trial (rep=0, index=6): OrderedDict([('isi', 1), ('xPos', 0.125), ('corrAns', 'b')])
92.7329 	EXP 	pos1: autoDraw = False
92.7329 	EXP 	pos2: autoDraw = False
92.7329 	EXP 	pos3: autoDraw = False
92.7329 	EXP 	pos4: autoDraw = False
92.7329 	EXP 	targImage: autoDraw = False
92.7329 	EXP 	pos1: pos = array([-0.375,  0.   ])
92.7329 	EXP 	pos2: pos = array([-0.125,  0.   ])
92.7329 	EXP 	pos3: pos = array([0.125, 0.   ])
92.7329 	EXP 	pos4: pos = array([0.375, 0.   ])
92.7329 	EXP 	targImage: pos = array([0.125, 0.   ])
92.7329 	EXP 	pos1: autoDraw = True
92.7329 	EXP 	pos2: autoDraw = True
92.7329 	EXP 	pos3: autoDraw = True
92.7329 	EXP 	pos4: autoDraw = True
92.8512 	DATA 	Mouse:  Left button up, pos=(780,537)
93.7167 	EXP 	targImage: autoDraw = True
94.0676 	DATA 	Mouse: Left button down, pos=(940,533)
94.0708 	EXP 	New trial (rep=0, index=7): OrderedDict([('isi', 1), ('xPos', -0.375), ('corrAns', 'c')])
94.0831 	EXP 	pos1: autoDraw = False
94.0831 	EXP 	pos2: autoDraw = False
94.0831 	EXP 	pos3: autoDraw = False
94.0831 	EXP 	pos4: autoDraw = False
94.0831 	EXP 	targImage: autoDraw = False
94.0831 	EXP 	pos1: pos = array([-0.375,  0.   ])
94.0831 	EXP 	pos2: pos = array([-0.125,  0.   ])
94.0831 	EXP 	pos3: pos = array([0.125, 0.   ])
94.0831 	EXP 	pos4: pos = array([0.375, 0.   ])
94.0831 	EXP 	targImage: pos = array([-0.375,  0.   ])
94.0831 	EXP 	pos1: autoDraw = True
94.0831 	EXP 	pos2: autoDraw = True
94.0831 	EXP 	pos3: autoDraw = True
94.0831 	EXP 	pos4: autoDraw = True
94.1677 	DATA 	Mouse:  Left button up, pos=(940,532)
95.0658 	EXP 	targImage: autoDraw = True
95.8490 	DATA 	Mouse: Left button down, pos=(503,486)
95.8641 	EXP 	pos1: autoDraw = False
95.8641 	EXP 	pos2: autoDraw = False
95.8641 	EXP 	pos3: autoDraw = False
95.8641 	EXP 	pos4: autoDraw = False
95.8641 	EXP 	targImage: autoDraw = False
95.8641 	EXP 	ready: autoDraw = True
95.9329 	DATA 	Mouse:  Left button up, pos=(503,486)
99.4667 	DATA 	Mouse: Left button down, pos=(1191,552)
99.4755 	EXP 	Imported srttConditions.xlsx as conditions, 40 conditions, 3 params
99.4759 	EXP 	Created sequence: fullRandom, trialTypes=40, nReps=1, seed=None
99.4762 	EXP 	New trial (rep=0, index=0): OrderedDict([('isi', 2.3332), ('xPos', 0.375), ('corrAns', 'n')])
99.4887 	EXP 	ready: autoDraw = False
99.4887 	EXP 	pos1: pos = array([-0.375,  0.   ])
99.4887 	EXP 	pos2: pos = array([-0.125,  0.   ])
99.4887 	EXP 	pos3: pos = array([0.125, 0.   ])
99.4887 	EXP 	pos4: pos = array([0.375, 0.   ])
99.4887 	EXP 	targImage: pos = array([0.375, 0.   ])
99.4887 	EXP 	pos1: autoDraw = True
99.4887 	EXP 	pos2: autoDraw = True
99.4887 	EXP 	pos3: autoDraw = True
99.4887 	EXP 	pos4: autoDraw = True
99.6010 	DATA 	Mouse:  Left button up, pos=(1191,552)
101.8159 	EXP 	targImage: autoDraw = True
102.4328 	DATA 	Mouse: Left button down, pos=(1193,524)
102.4364 	EXP 	New trial (rep=0, index=1): OrderedDict([('isi', 2.7776), ('xPos', -0.375), ('corrAns', 'c')])
102.4480 	EXP 	pos1: autoDraw = False
102.4480 	EXP 	pos2: autoDraw = False
102.4480 	EXP 	pos3: autoDraw = False
102.4480 	EXP 	pos4: autoDraw = False
102.4480 	EXP 	targImage: autoDraw = False
102.4480 	EXP 	pos1: pos = array([-0.375,  0.   ])
102.4480 	EXP 	pos2: pos = array([-0.125,  0.   ])
102.4480 	EXP 	pos3: pos = array([0.125, 0.   ])
102.4480 	EXP 	pos4: pos = array([0.375, 0.   ])
102.4480 	EXP 	targImage: pos = array([-0.375,  0.   ])
102.4480 	EXP 	pos1: autoDraw = True
102.4480 	EXP 	pos2: autoDraw = True
102.4480 	EXP 	pos3: autoDraw = True
102.4480 	EXP 	pos4: autoDraw = True
102.5164 	DATA 	Mouse:  Left button up, pos=(1195,525)
105.2156 	EXP 	targImage: autoDraw = True
105.9346 	DATA 	Mouse: Left button down, pos=(543,499)
105.9527 	EXP 	New trial (rep=0, index=2): OrderedDict([('isi', 1.4444), ('xPos', -0.375), ('corrAns', 'c')])
105.9652 	EXP 	pos1: autoDraw = False
105.9652 	EXP 	pos2: autoDraw = False
105.9652 	EXP 	pos3: autoDraw = False
105.9652 	EXP 	pos4: autoDraw = False
105.9652 	EXP 	targImage: autoDraw = False
105.9652 	EXP 	pos1: pos = array([-0.375,  0.   ])
105.9652 	EXP 	pos2: pos = array([-0.125,  0.   ])
105.9652 	EXP 	pos3: pos = array([0.125, 0.   ])
105.9652 	EXP 	pos4: pos = array([0.375, 0.   ])
105.9652 	EXP 	targImage: pos = array([-0.375,  0.   ])
105.9652 	EXP 	pos1: autoDraw = True
105.9652 	EXP 	pos2: autoDraw = True
105.9652 	EXP 	pos3: autoDraw = True
105.9652 	EXP 	pos4: autoDraw = True
106.0512 	DATA 	Mouse:  Left button up, pos=(536,497)
107.3984 	EXP 	targImage: autoDraw = True
108.1167 	DATA 	Mouse: Left button down, pos=(470,522)
108.1347 	EXP 	New trial (rep=0, index=3): OrderedDict([('isi', 1.6666), ('xPos', 0.375), ('corrAns', 'n')])
108.1483 	EXP 	pos1: autoDraw = False
108.1483 	EXP 	pos2: autoDraw = False
108.1483 	EXP 	pos3: autoDraw = False
108.1483 	EXP 	pos4: autoDraw = False
108.1483 	EXP 	targImage: autoDraw = False
108.1483 	EXP 	pos1: pos = array([-0.375,  0.   ])
108.1483 	EXP 	pos2: pos = array([-0.125,  0.   ])
108.1483 	EXP 	pos3: pos = array([0.125, 0.   ])
108.1483 	EXP 	pos4: pos = array([0.375, 0.   ])
108.1483 	EXP 	targImage: pos = array([0.375, 0.   ])
108.1483 	EXP 	pos1: autoDraw = True
108.1483 	EXP 	pos2: autoDraw = True
108.1483 	EXP 	pos3: autoDraw = True
108.1483 	EXP 	pos4: autoDraw = True
108.2322 	DATA 	Mouse:  Left button up, pos=(469,522)
109.7993 	EXP 	targImage: autoDraw = True
110.4329 	DATA 	Mouse: Left button down, pos=(1163,581)
110.4368 	EXP 	New trial (rep=0, index=4): OrderedDict([('isi', 2.5554), ('xPos', 0.125), ('corrAns', 'b')])
110.4481 	EXP 	pos1: autoDraw = False
110.4481 	EXP 	pos2: autoDraw = False
110.4481 	EXP 	pos3: autoDraw = False
110.4481 	EXP 	pos4: autoDraw = False
110.4481 	EXP 	targImage: autoDraw = False
110.4481 	EXP 	pos1: pos = array([-0.375,  0.   ])
110.4481 	EXP 	pos2: pos = array([-0.125,  0.   ])
110.4481 	EXP 	pos3: pos = array([0.125, 0.   ])
110.4481 	EXP 	pos4: pos = array([0.375, 0.   ])
110.4481 	EXP 	targImage: pos = array([0.125, 0.   ])
110.4481 	EXP 	pos1: autoDraw = True
110.4481 	EXP 	pos2: autoDraw = True
110.4481 	EXP 	pos3: autoDraw = True
110.4481 	EXP 	pos4: autoDraw = True
110.5489 	DATA 	Mouse:  Left button up, pos=(1168,581)
112.9988 	EXP 	targImage: autoDraw = True
113.3828 	DATA 	Mouse: Left button down, pos=(922,542)
113.3863 	EXP 	New trial (rep=0, index=5): OrderedDict([('isi', 1.2222), ('xPos', 0.125), ('corrAns', 'b')])
113.3989 	EXP 	pos1: autoDraw = False
113.3989 	EXP 	pos2: autoDraw = False
113.3989 	EXP 	pos3: autoDraw = False
113.3989 	EXP 	pos4: autoDraw = False
113.3989 	EXP 	targImage: autoDraw = False
113.3989 	EXP 	pos1: pos = array([-0.375,  0.   ])
113.3989 	EXP 	pos2: pos = array([-0.125,  0.   ])
113.3989 	EXP 	pos3: pos = array([0.125, 0.   ])
113.3989 	EXP 	pos4: pos = array([0.375, 0.   ])
113.3989 	EXP 	targImage: pos = array([0.125, 0.   ])
113.3989 	EXP 	pos1: autoDraw = True
113.3989 	EXP 	pos2: autoDraw = True
113.3989 	EXP 	pos3: autoDraw = True
113.3989 	EXP 	pos4: autoDraw = True
113.4835 	DATA 	Mouse:  Left button up, pos=(922,542)
114.5981 	EXP 	targImage: autoDraw = True
114.9840 	DATA 	Mouse: Left button down, pos=(905,547)
114.9873 	EXP 	New trial (rep=0, index=6): OrderedDict([('isi', 1.6666), ('xPos', 0.125), ('corrAns', 'b')])
114.9992 	EXP 	pos1: autoDraw = False
114.9992 	EXP 	pos2: autoDraw = False
114.9992 	EXP 	pos3: autoDraw = False
114.9992 	EXP 	pos4: autoDraw = False
114.9992 	EXP 	targImage: autoDraw = False
114.9992 	EXP 	pos1: pos = array([-0.375,  0.   ])
114.9992 	EXP 	pos2: pos = array([-0.125,  0.   ])
114.9992 	EXP 	pos3: pos = array([0.125, 0.   ])
114.9992 	EXP 	pos4: pos = array([0.375, 0.   ])
114.9992 	EXP 	targImage: pos = array([0.125, 0.   ])
114.9992 	EXP 	pos1: autoDraw = True
114.9992 	EXP 	pos2: autoDraw = True
114.9992 	EXP 	pos3: autoDraw = True
114.9992 	EXP 	pos4: autoDraw = True
115.0843 	DATA 	Mouse:  Left button up, pos=(905,547)
116.6488 	EXP 	targImage: autoDraw = True
117.0490 	DATA 	Mouse: Left button down, pos=(884,546)
117.0511 	EXP 	New trial (rep=0, index=7): OrderedDict([('isi', 1.4444), ('xPos', -0.125), ('corrAns', 'v')])
117.0642 	EXP 	pos1: autoDraw = False
117.0642 	EXP 	pos2: autoDraw = False
117.0642 	EXP 	pos3: autoDraw = False
117.0642 	EXP 	pos4: autoDraw = False
117.0642 	EXP 	targImage: autoDraw = False
117.0642 	EXP 	pos1: pos = array([-0.375,  0.   ])
117.0642 	EXP 	pos2: pos = array([-0.125,  0.   ])
117.0642 	EXP 	pos3: pos = array([0.125, 0.   ])
117.0642 	EXP 	pos4: pos = array([0.375, 0.   ])
117.0642 	EXP 	targImage: pos = array([-0.125,  0.   ])
117.0642 	EXP 	pos1: autoDraw = True
117.0642 	EXP 	pos2: autoDraw = True
117.0642 	EXP 	pos3: autoDraw = True
117.0642 	EXP 	pos4: autoDraw = True
117.1833 	DATA 	Mouse:  Left button up, pos=(884,546)
118.4977 	EXP 	targImage: autoDraw = True
118.9170 	DATA 	Mouse: Left button down, pos=(745,541)
118.9202 	EXP 	New trial (rep=0, index=8): OrderedDict([('isi', 2.7776), ('xPos', 0.125), ('corrAns', 'b')])
118.9308 	EXP 	pos1: autoDraw = False
118.9308 	EXP 	pos2: autoDraw = False
118.9308 	EXP 	pos3: autoDraw = False
118.9308 	EXP 	pos4: autoDraw = False
118.9308 	EXP 	targImage: autoDraw = False
118.9308 	EXP 	pos1: pos = array([-0.375,  0.   ])
118.9308 	EXP 	pos2: pos = array([-0.125,  0.   ])
118.9308 	EXP 	pos3: pos = array([0.125, 0.   ])
118.9308 	EXP 	pos4: pos = array([0.375, 0.   ])
118.9308 	EXP 	targImage: pos = array([0.125, 0.   ])
118.9308 	EXP 	pos1: autoDraw = True
118.9308 	EXP 	pos2: autoDraw = True
118.9308 	EXP 	pos3: autoDraw = True
118.9308 	EXP 	pos4: autoDraw = True
119.0332 	DATA 	Mouse:  Left button up, pos=(745,541)
121.6975 	EXP 	targImage: autoDraw = True
122.2165 	DATA 	Mouse: Left button down, pos=(895,557)
122.2202 	EXP 	New trial (rep=0, index=9): OrderedDict([('isi', 1.6666), ('xPos', -0.375), ('corrAns', 'c')])
122.2315 	EXP 	pos1: autoDraw = False
122.2315 	EXP 	pos2: autoDraw = False
122.2315 	EXP 	pos3: autoDraw = False
122.2315 	EXP 	pos4: autoDraw = False
122.2315 	EXP 	targImage: autoDraw = False
122.2315 	EXP 	pos1: pos = array([-0.375,  0.   ])
122.2315 	EXP 	pos2: pos = array([-0.125,  0.   ])
122.2315 	EXP 	pos3: pos = array([0.125, 0.   ])
122.2315 	EXP 	pos4: pos = array([0.375, 0.   ])
122.2315 	EXP 	targImage: pos = array([-0.375,  0.   ])
122.2315 	EXP 	pos1: autoDraw = True
122.2315 	EXP 	pos2: autoDraw = True
122.2315 	EXP 	pos3: autoDraw = True
122.2315 	EXP 	pos4: autoDraw = True
122.3317 	DATA 	Mouse:  Left button up, pos=(905,555)
123.8811 	EXP 	targImage: autoDraw = True
124.5318 	DATA 	Mouse: Left button down, pos=(517,529)
124.5343 	EXP 	New trial (rep=0, index=10): OrderedDict([('isi', 1.2222), ('xPos', -0.375), ('corrAns', 'c')])
124.5473 	EXP 	pos1: autoDraw = False
124.5473 	EXP 	pos2: autoDraw = False
124.5473 	EXP 	pos3: autoDraw = False
124.5473 	EXP 	pos4: autoDraw = False
124.5473 	EXP 	targImage: autoDraw = False
124.5473 	EXP 	pos1: pos = array([-0.375,  0.   ])
124.5473 	EXP 	pos2: pos = array([-0.125,  0.   ])
124.5473 	EXP 	pos3: pos = array([0.125, 0.   ])
124.5473 	EXP 	pos4: pos = array([0.375, 0.   ])
124.5473 	EXP 	targImage: pos = array([-0.375,  0.   ])
124.5473 	EXP 	pos1: autoDraw = True
124.5473 	EXP 	pos2: autoDraw = True
124.5473 	EXP 	pos3: autoDraw = True
124.5473 	EXP 	pos4: autoDraw = True
124.6510 	DATA 	Mouse:  Left button up, pos=(514,526)
125.7481 	EXP 	targImage: autoDraw = True
126.4659 	DATA 	Mouse: Left button down, pos=(505,521)
126.4695 	EXP 	New trial (rep=0, index=11): OrderedDict([('isi', 2.111), ('xPos', -0.375), ('corrAns', 'c')])
126.4817 	EXP 	pos1: autoDraw = False
126.4817 	EXP 	pos2: autoDraw = False
126.4817 	EXP 	pos3: autoDraw = False
126.4817 	EXP 	pos4: autoDraw = False
126.4817 	EXP 	targImage: autoDraw = False
126.4817 	EXP 	pos1: pos = array([-0.375,  0.   ])
126.4817 	EXP 	pos2: pos = array([-0.125,  0.   ])
126.4817 	EXP 	pos3: pos = array([0.125, 0.   ])
